Test,Name,Dates,Periods,NetProfit,Comp,ROR,MaxDD,MAR,UI,Trades,PctWins,Expectancy,AvgWin,AvgLoss,WinLen,LossLen,ProfitFactor,Volatility,Sortino,AvgExp,MaxExp,AvgUse,MaxUse,ROR1y,ROR3y,ROR5y,ROR10y,ROR15y,MaxDD1,MaxDD2,MaxDD3,AvgDD,MedDD,AvgMAR,ClusterMAR,newStrat_LongTermLookback,newStrat_OneYearLookback,newStrat_atrLength,newStrat_atrTresh,newStrat_rankMA50,newStrat_rankMA200
0230,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$135726,True,12.63%,-37.26%,0.34,18.2,140,45.00%,8.12%,36.57%,15.15%,161.33,70.19,1.78,26.23%,0.89,97.44%,140.05%,97.62%,146.39%,91.00%,24.07%,13.75%,0.00%,0.00%,-37.26%,-29.58%,-22.22%,-15.15%,-14.92%,0.83,0.43,200,225,11,0.045,50,200
0231,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$135726,True,12.63%,-37.26%,0.34,18.2,140,45.00%,8.12%,36.57%,15.15%,161.33,70.19,1.78,26.23%,0.89,97.44%,140.05%,97.62%,146.39%,91.00%,24.07%,13.75%,0.00%,0.00%,-37.26%,-29.58%,-22.22%,-15.15%,-14.92%,0.83,0.43,200,250,11,0.045,50,200
0232,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$33938,True,4.08%,-28.44%,0.14,15.92,213,44.13%,1.75%,15.01%,8.73%,105.94,46.16,1.28,15.02%,0.52,94.53%,113.82%,94.93%,118.34%,25.39%,7.83%,1.28%,0.00%,0.00%,-28.44%,-24.07%,-22.89%,-13.80%,-15.86%,0.30,0.16,150,250,11,0.03,50,200
0233,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$33938,True,4.08%,-28.44%,0.14,15.92,213,44.13%,1.75%,15.01%,8.73%,105.94,46.16,1.28,15.02%,0.52,94.53%,113.82%,94.93%,118.34%,25.39%,7.83%,1.28%,0.00%,0.00%,-28.44%,-24.07%,-22.89%,-13.80%,-15.86%,0.30,0.16,150,150,11,0.03,50,200
0234,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$31494,True,3.81%,-31.90%,0.12,14.45,155,42.58%,2.19%,17.71%,9.32%,129.17,75.72,1.35,15.93%,0.48,93.55%,120.66%,93.90%,121.50%,37.93%,11.32%,4.07%,0.00%,0.00%,-31.90%,-23.10%,-7.58%,-12.19%,-13.35%,0.31,0.18,225,150,11,0.03,50,200
0235,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$195340,True,16.28%,-51.62%,0.32,28.26,123,46.34%,11.43%,43.90%,16.61%,183.02,80.56,1.99,31.55%,0.96,100.27%,129.74%,100.42%,136.01%,105.05%,27.04%,26.61%,0.00%,0.00%,-51.62%,-41.60%,-39.93%,-23.32%,-22.69%,0.70,0.37,225,150,11,0.05,50,200
0236,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$133540,True,12.56%,-55.48%,0.23,28.17,120,45.83%,8.66%,43.77%,21.05%,195.00,77.57,1.65,32.41%,0.80,106.82%,145.66%,106.98%,149.30%,74.16%,20.31%,21.16%,0.00%,0.00%,-55.48%,-35.58%,-28.05%,-22.86%,-19.48%,0.55,0.32,250,150,8,0.05,50,200
0237,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$133540,True,12.56%,-55.48%,0.23,28.17,120,45.83%,8.66%,43.77%,21.05%,195.00,77.57,1.65,32.41%,0.80,106.82%,145.66%,106.98%,149.30%,74.16%,20.31%,21.16%,0.00%,0.00%,-55.48%,-35.58%,-28.05%,-22.86%,-19.48%,0.55,0.32,250,225,8,0.05,50,200
0238,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$71383,True,7.84%,-48.07%,0.16,28.3,198,41.41%,4.39%,32.52%,15.50%,121.59,50.87,1.29,29.95%,0.61,101.31%,137.14%,101.47%,140.37%,61.02%,17.21%,10.87%,0.00%,0.00%,-48.07%,-44.53%,-30.35%,-24.12%,-25.23%,0.33,0.19,150,200,11,0.05,50,200
0239,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$185657,True,15.55%,-52.55%,0.30,29.12,138,42.03%,10.85%,48.37%,16.36%,166.36,72.67,1.77,29.67%,0.97,97.55%,132.39%,97.71%,137.61%,94.78%,24.89%,19.03%,0.00%,0.00%,-52.55%,-40.59%,-33.49%,-23.83%,-23.63%,0.65,0.37,200,200,10,0.05,50,200
0240,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$67523,True,7.46%,-39.98%,0.19,20.77,150,46.00%,4.75%,25.57%,12.98%,151.87,62.96,1.42,20.03%,0.68,96.14%,127.06%,96.41%,130.36%,22.22%,6.92%,4.33%,0.00%,0.00%,-39.98%,-27.64%,-13.05%,-17.44%,-17.83%,0.43,0.28,200,200,11,0.035,50,200
0241,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$69439,True,7.66%,-31.85%,0.24,13.31,162,43.83%,3.85%,24.53%,12.29%,142.42,61.91,1.38,20.75%,0.68,98.21%,134.69%,98.44%,137.15%,-0.09%,-0.03%,2.94%,0.00%,0.00%,-31.85%,-30.69%,-20.38%,-10.52%,-8.46%,0.73,0.28,175,150,11,0.04,50,200
0242,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$69439,True,7.66%,-31.85%,0.24,13.31,162,43.83%,3.85%,24.53%,12.29%,142.42,61.91,1.38,20.75%,0.68,98.21%,134.69%,98.44%,137.15%,-0.09%,-0.03%,2.94%,0.00%,0.00%,-31.85%,-30.69%,-20.38%,-10.52%,-8.46%,0.73,0.28,175,200,11,0.04,50,200
0243,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$229985,True,18.08%,-43.46%,0.42,23.49,162,38.27%,9.44%,49.73%,15.54%,150.66,64.67,1.87,32.99%,1.05,104.99%,146.11%,105.12%,148.23%,98.64%,25.71%,22.39%,0.00%,0.00%,-43.46%,-37.33%,-28.95%,-19.79%,-21.15%,0.91,0.49,175,200,11,0.05,50,200
0244,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$28545,True,3.49%,-28.20%,0.12,14.41,183,45.90%,1.85%,15.38%,9.63%,119.02,54.14,1.26,15.12%,0.46,93.74%,114.94%,94.12%,118.19%,19.61%,6.15%,1.39%,0.00%,0.00%,-28.20%,-24.93%,-24.39%,-12.35%,-13.33%,0.28,0.13,175,200,11,0.03,50,200
0245,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$28545,True,3.49%,-28.20%,0.12,14.41,183,45.90%,1.85%,15.38%,9.63%,119.02,54.14,1.26,15.12%,0.46,93.74%,114.94%,94.12%,118.19%,19.61%,6.15%,1.39%,0.00%,0.00%,-28.20%,-24.93%,-24.39%,-12.35%,-13.33%,0.28,0.13,175,225,11,0.03,50,200
0246,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$28545,True,3.49%,-28.20%,0.12,14.41,183,45.90%,1.85%,15.38%,9.63%,119.02,54.14,1.26,15.12%,0.46,93.74%,114.94%,94.12%,118.19%,19.61%,6.15%,1.39%,0.00%,0.00%,-28.20%,-24.93%,-24.39%,-12.35%,-13.33%,0.28,0.13,175,150,11,0.03,50,200
0247,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$49052,True,5.78%,-14.13%,0.41,6.69,217,46.08%,2.03%,9.28%,4.16%,103.73,38.73,1.77,8.20%,1.08,85.84%,116.01%,86.35%,119.16%,19.40%,6.09%,2.24%,0.00%,0.00%,-14.13%,-14.10%,-11.03%,-5.02%,-3.34%,1.15,0.44,175,150,12,0.015,50,200
0248,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$44730,True,5.35%,-16.17%,0.33,6.26,188,44.15%,2.12%,10.16%,4.23%,122.29,47.29,1.81,8.89%,0.95,88.43%,113.65%,88.94%,115.42%,16.67%,5.27%,3.67%,0.00%,0.00%,-16.17%,-10.86%,-9.18%,-4.67%,-3.54%,1.15,0.44,250,150,12,0.015,50,200
0249,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$145482,True,13.34%,-50.32%,0.27,27.57,119,46.22%,9.19%,40.78%,17.96%,191.36,80.16,1.77,30.60%,0.86,102.93%,134.91%,103.08%,144.08%,78.67%,21.34%,16.44%,0.00%,0.00%,-50.32%,-48.04%,-33.47%,-23.45%,-24.40%,0.57,0.30,250,200,12,0.05,50,200
0250,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$159760,True,14.23%,-55.36%,0.26,29.76,115,47.83%,10.63%,44.29%,20.22%,198.18,78.30,1.89,31.17%,0.88,102.31%,136.02%,102.45%,144.07%,120.06%,30.07%,22.11%,0.00%,0.00%,-55.36%,-46.24%,-37.45%,-24.65%,-22.97%,0.58,0.31,250,200,9,0.05,50,200
0251,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$118279,True,11.51%,-50.32%,0.23,28.02,118,44.92%,8.13%,39.82%,17.72%,196.26,81.89,1.66,29.83%,0.78,103.35%,133.68%,103.51%,142.17%,77.78%,21.14%,12.41%,0.00%,0.00%,-50.32%,-47.27%,-32.32%,-23.78%,-23.61%,0.48,0.27,250,200,11,0.05,50,200
0252,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$55842,True,6.45%,-19.09%,0.34,6.97,185,43.78%,2.65%,11.61%,4.33%,123.04,50.23,2.01,8.91%,1.11,88.90%,113.35%,89.43%,115.04%,26.52%,8.16%,6.31%,0.00%,0.00%,-19.09%,-9.77%,-8.30%,-4.87%,-3.25%,1.33,0.52,250,200,8,0.015,50,200
0253,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$146105,True,13.19%,-52.29%,0.25,30.37,143,38.46%,9.40%,48.88%,15.28%,166.76,70.38,1.69,30.89%,0.84,96.75%,134.48%,96.92%,140.01%,110.09%,28.08%,18.11%,0.00%,0.00%,-52.29%,-41.38%,-33.02%,-25.21%,-25.59%,0.52,0.31,200,250,12,0.05,50,200
0254,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$71383,True,7.84%,-48.07%,0.16,28.3,198,41.41%,4.39%,32.52%,15.50%,121.59,50.87,1.29,29.95%,0.61,101.31%,137.14%,101.47%,140.37%,61.02%,17.21%,10.87%,0.00%,0.00%,-48.07%,-44.53%,-30.35%,-24.12%,-25.23%,0.33,0.19,150,250,11,0.05,50,200
0255,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$47839,True,5.66%,-49.07%,0.12,28.93,201,41.29%,3.40%,29.72%,15.11%,119.75,50.09,1.20,29.20%,0.51,100.76%,133.32%,100.92%,142.52%,38.63%,11.50%,6.47%,0.00%,0.00%,-49.07%,-43.90%,-30.35%,-25.01%,-28.09%,0.23,0.14,150,225,10,0.05,50,200
0256,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$131770,True,12.44%,-46.54%,0.27,26.5,197,41.62%,6.81%,38.20%,15.57%,122.93,50.64,1.44,30.29%,0.83,101.24%,137.14%,101.40%,140.37%,66.56%,18.54%,14.99%,0.00%,0.00%,-46.54%,-45.94%,-29.36%,-22.36%,-23.24%,0.56,0.31,150,225,12,0.05,50,200
0257,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$253436,True,19.21%,-47.44%,0.41,24.38,160,37.50%,10.24%,52.79%,15.30%,155.03,65.56,1.93,33.74%,1.08,104.86%,146.46%,104.99%,148.61%,95.08%,24.95%,25.99%,0.00%,0.00%,-47.44%,-37.99%,-28.96%,-20.48%,-21.50%,0.94,0.50,175,225,12,0.05,50,200
0258,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$39032,True,4.82%,-17.34%,0.28,9.28,201,48.26%,1.89%,10.57%,6.21%,102.72,51.86,1.55,10.90%,0.70,91.61%,117.70%,92.11%,120.74%,46.48%,13.57%,5.34%,0.00%,0.00%,-17.34%,-15.75%,-10.59%,-7.75%,-7.72%,0.62,0.33,175,225,12,0.02,50,200
0259,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$12661,True,1.82%,-26.74%,0.07,11.29,228,42.98%,0.82%,11.99%,7.60%,99.49,43.29,1.12,12.70%,0.29,92.92%,117.81%,93.38%,119.18%,26.16%,8.05%,0.76%,0.00%,0.00%,-26.74%,-20.34%,-16.92%,-9.53%,-8.63%,0.19,0.09,150,250,11,0.025,50,200
0260,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,($5294),True,-0.60%,-30.74%,-0.02,17.16,173,44.51%,-0.16%,12.86%,10.60%,120.45,59.65,0.95,14.41%,0.03,93.18%,127.47%,93.59%,129.53%,5.32%,1.74%,-1.88%,0.00%,0.00%,-30.74%,-27.72%,-5.74%,-15.10%,-16.53%,-0.04,-0.03,225,175,11,0.025,50,200
0261,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$36087,True,4.52%,-24.92%,0.18,10.08,201,45.77%,2.01%,14.55%,8.58%,109.71,51.17,1.33,13.01%,0.59,93.76%,122.43%,94.20%,124.23%,39.58%,11.76%,3.58%,0.00%,0.00%,-24.92%,-18.35%,-17.92%,-8.19%,-8.33%,0.55,0.22,175,175,11,0.025,50,200
0262,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$229985,True,18.08%,-43.46%,0.42,23.49,162,38.27%,9.44%,49.73%,15.54%,150.66,64.67,1.87,32.99%,1.05,104.99%,146.11%,105.12%,148.23%,98.64%,25.71%,22.39%,0.00%,0.00%,-43.46%,-37.33%,-28.95%,-19.79%,-21.15%,0.91,0.49,175,175,11,0.05,50,200
0263,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$253436,True,19.21%,-47.44%,0.41,24.38,160,37.50%,10.24%,52.79%,15.30%,155.03,65.56,1.93,33.74%,1.08,104.86%,146.46%,104.99%,148.61%,95.08%,24.95%,25.99%,0.00%,0.00%,-47.44%,-37.99%,-28.96%,-20.48%,-21.50%,0.94,0.50,175,175,12,0.05,50,200
0264,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$146105,True,13.19%,-52.29%,0.25,30.37,143,38.46%,9.40%,48.88%,15.28%,166.76,70.38,1.69,30.89%,0.84,96.75%,134.48%,96.92%,140.01%,110.09%,28.08%,18.11%,0.00%,0.00%,-52.29%,-41.38%,-33.02%,-25.21%,-25.59%,0.52,0.31,200,175,12,0.05,50,200
0265,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$172137,True,14.97%,-49.04%,0.31,26.43,164,38.41%,7.47%,44.42%,15.58%,149.54,63.50,1.70,33.02%,0.91,105.48%,149.26%,105.63%,154.07%,88.53%,23.54%,22.82%,0.00%,0.00%,-49.04%,-42.37%,-29.67%,-22.56%,-25.14%,0.66,0.37,175,175,10,0.05,50,200
0266,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$172137,True,14.97%,-49.04%,0.31,26.43,164,38.41%,7.47%,44.42%,15.58%,149.54,63.50,1.70,33.02%,0.91,105.48%,149.26%,105.63%,154.07%,88.53%,23.54%,22.82%,0.00%,0.00%,-49.04%,-42.37%,-29.67%,-22.56%,-25.14%,0.66,0.37,175,250,10,0.05,50,200
0267,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$172137,True,14.97%,-49.04%,0.31,26.43,164,38.41%,7.47%,44.42%,15.58%,149.54,63.50,1.70,33.02%,0.91,105.48%,149.26%,105.63%,154.07%,88.53%,23.54%,22.82%,0.00%,0.00%,-49.04%,-42.37%,-29.67%,-22.56%,-25.14%,0.66,0.37,175,225,10,0.05,50,200
0268,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$30035,True,3.78%,-36.22%,0.10,15,168,44.64%,2.25%,21.09%,12.93%,134.72,59.32,1.17,20.44%,0.42,96.90%,131.79%,97.15%,134.20%,-9.99%,-3.45%,-1.48%,0.00%,0.00%,-36.22%,-31.11%,-22.26%,-12.64%,-11.35%,0.30,0.13,175,175,10,0.04,50,200
0269,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$23694,True,2.94%,-32.33%,0.09,14.33,158,42.41%,1.92%,17.44%,9.50%,127.61,73.69,1.25,15.20%,0.41,93.38%,121.74%,93.74%,122.65%,31.12%,9.45%,2.80%,0.00%,0.00%,-32.33%,-23.10%,-8.03%,-11.92%,-12.23%,0.25,0.14,225,150,10,0.03,50,200
0270,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$51405,True,5.96%,-16.57%,0.36,7.65,205,45.37%,2.25%,9.98%,4.16%,111.23,40.72,1.89,8.18%,1.13,86.38%,115.60%,86.88%,116.49%,28.67%,8.77%,3.00%,0.00%,0.00%,-16.57%,-14.83%,-7.12%,-5.75%,-4.48%,1.04,0.46,200,225,11,0.015,50,200
0271,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$55014,True,6.36%,-16.35%,0.39,6.03,184,46.20%,2.61%,10.54%,4.19%,119.79,49.93,2.09,8.80%,1.12,88.33%,113.57%,88.85%,115.82%,27.62%,8.47%,5.53%,0.00%,0.00%,-16.35%,-10.36%,-7.64%,-4.33%,-3.08%,1.47,0.56,250,250,11,0.015,50,200
0272,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$44730,True,5.35%,-16.17%,0.33,6.26,188,44.15%,2.12%,10.16%,4.23%,122.29,47.29,1.81,8.89%,0.95,88.43%,113.65%,88.94%,115.42%,16.67%,5.27%,3.67%,0.00%,0.00%,-16.17%,-10.86%,-9.18%,-4.67%,-3.54%,1.15,0.44,250,225,12,0.015,50,200
0273,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$69225,True,7.52%,-24.85%,0.30,12.5,209,44.50%,2.98%,17.35%,8.55%,109.96,46.09,1.49,15.91%,0.81,96.45%,120.87%,96.82%,123.49%,30.97%,9.41%,3.64%,0.00%,0.00%,-24.85%,-23.34%,-22.84%,-9.99%,-9.89%,0.75,0.32,150,150,8,0.03,50,200
0274,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$120360,True,11.42%,-25.19%,0.45,11.98,195,46.67%,4.61%,20.49%,9.28%,112.35,50.10,1.78,18.54%,1.05,96.05%,122.57%,96.36%,125.31%,37.07%,11.08%,7.97%,0.00%,0.00%,-25.19%,-24.45%,-22.52%,-9.46%,-7.83%,1.21,0.47,150,175,10,0.035,50,200
0275,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$120360,True,11.42%,-25.19%,0.45,11.98,195,46.67%,4.61%,20.49%,9.28%,112.35,50.10,1.78,18.54%,1.05,96.05%,122.57%,96.36%,125.31%,37.07%,11.08%,7.97%,0.00%,0.00%,-25.19%,-24.45%,-22.52%,-9.46%,-7.83%,1.21,0.47,150,225,10,0.035,50,200
0276,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$43911,True,5.12%,-24.43%,0.21,12.83,212,42.45%,2.11%,15.75%,7.94%,108.71,47.32,1.38,15.04%,0.63,95.47%,114.10%,95.86%,119.48%,36.02%,10.80%,4.32%,0.00%,0.00%,-24.43%,-23.17%,-22.06%,-10.70%,-10.24%,0.48,0.22,150,225,10,0.03,50,200
0277,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$43911,True,5.12%,-24.43%,0.21,12.83,212,42.45%,2.11%,15.75%,7.94%,108.71,47.32,1.38,15.04%,0.63,95.47%,114.10%,95.86%,119.48%,36.02%,10.80%,4.32%,0.00%,0.00%,-24.43%,-23.17%,-22.06%,-10.70%,-10.24%,0.48,0.22,150,200,10,0.03,50,200
0278,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$65981,True,7.23%,-24.85%,0.29,12.24,211,45.02%,2.84%,16.48%,8.34%,107.29,46.36,1.49,15.57%,0.81,96.07%,120.75%,96.46%,123.32%,31.01%,9.42%,3.16%,0.00%,0.00%,-24.85%,-21.70%,-21.43%,-9.93%,-9.84%,0.73,0.32,150,200,9,0.03,50,200
0279,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$33728,True,4.05%,-31.91%,0.13,14.49,154,42.86%,2.28%,17.75%,9.32%,129.32,76.58,1.37,16.03%,0.50,93.73%,120.67%,94.08%,121.52%,37.95%,11.32%,4.07%,0.00%,0.00%,-31.91%,-23.33%,-9.86%,-12.20%,-13.40%,0.33,0.19,225,200,12,0.03,50,200
0280,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$48759,True,5.60%,-26.98%,0.21,15.18,210,45.24%,2.30%,15.84%,8.89%,106.64,46.57,1.40,15.17%,0.67,94.68%,113.84%,95.07%,118.42%,34.53%,10.39%,2.95%,0.00%,0.00%,-26.98%,-22.35%,-22.03%,-13.04%,-14.38%,0.43,0.24,150,200,12,0.03,50,200
0281,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$69225,True,7.52%,-24.85%,0.30,12.5,209,44.50%,2.98%,17.35%,8.55%,109.96,46.09,1.49,15.91%,0.81,96.45%,120.87%,96.82%,123.49%,30.97%,9.41%,3.64%,0.00%,0.00%,-24.85%,-23.34%,-22.84%,-9.99%,-9.89%,0.75,0.32,150,200,8,0.03,50,200
0282,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$1939,True,0.41%,-24.20%,0.02,14.47,188,45.21%,0.24%,9.23%,7.18%,108.60,58.73,1.03,11.86%,0.12,92.08%,115.67%,92.56%,120.05%,18.04%,5.68%,0.01%,0.00%,0.00%,-24.20%,-22.37%,-7.28%,-12.98%,-14.25%,0.03,0.02,225,200,11,0.02,50,200
0283,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$21520,True,2.89%,-22.13%,0.13,11.6,225,44.89%,1.09%,10.39%,6.49%,96.47,46.06,1.25,10.79%,0.46,92.17%,115.99%,92.67%,118.11%,30.94%,9.40%,1.37%,0.00%,0.00%,-22.13%,-17.51%,-5.74%,-9.76%,-9.83%,0.30,0.19,150,200,9,0.02,50,200
0284,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$28757,True,3.71%,-24.29%,0.15,13.47,165,50.30%,1.80%,10.77%,7.28%,118.72,66.07,1.42,12.35%,0.51,92.86%,114.97%,93.32%,118.21%,24.50%,7.58%,5.53%,0.00%,0.00%,-24.29%,-22.69%,-6.70%,-11.64%,-14.25%,0.32,0.21,250,150,9,0.02,50,200
0285,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$35526,True,4.45%,-23.97%,0.19,14.15,168,48.21%,2.12%,12.39%,7.44%,115.67,67.86,1.50,12.58%,0.60,93.72%,119.70%,94.18%,121.14%,37.28%,11.14%,6.34%,0.00%,0.00%,-23.97%,-22.21%,-13.10%,-12.22%,-15.03%,0.36,0.23,250,150,11,0.02,50,200
0286,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$32656,True,4.01%,-22.12%,0.18,12.64,185,47.03%,1.81%,11.36%,6.67%,112.41,56.85,1.48,11.57%,0.58,91.87%,118.10%,92.36%,120.82%,46.85%,13.66%,5.50%,0.00%,0.00%,-22.12%,-17.79%,-10.65%,-10.88%,-12.27%,0.37,0.24,200,175,11,0.02,50,200
0287,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$18360,True,2.38%,-25.51%,0.09,15.2,179,44.13%,1.38%,15.83%,10.04%,122.66,58.07,1.17,13.83%,0.35,93.86%,129.21%,94.29%,135.40%,30.47%,9.27%,2.20%,0.00%,0.00%,-25.51%,-24.53%,-10.22%,-13.21%,-14.77%,0.18,0.12,200,175,11,0.025,50,200
0288,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$113429,True,11.01%,-27.28%,0.40,12.25,141,46.10%,6.20%,25.12%,9.98%,141.43,79.29,2.13,17.46%,1.06,97.71%,125.55%,98.03%,129.66%,86.52%,23.10%,11.81%,0.00%,0.00%,-27.28%,-26.72%,-23.71%,-9.69%,-8.20%,1.14,0.43,250,175,11,0.03,50,200
0289,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$113429,True,11.01%,-27.28%,0.40,12.25,141,46.10%,6.20%,25.12%,9.98%,141.43,79.29,2.13,17.46%,1.06,97.71%,125.55%,98.03%,129.66%,86.52%,23.10%,11.81%,0.00%,0.00%,-27.28%,-26.72%,-23.71%,-9.69%,-8.20%,1.14,0.43,250,250,11,0.03,50,200
0290,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$31494,True,3.81%,-31.90%,0.12,14.45,155,42.58%,2.19%,17.71%,9.32%,129.17,75.72,1.35,15.93%,0.48,93.55%,120.66%,93.90%,121.50%,37.93%,11.32%,4.07%,0.00%,0.00%,-31.90%,-23.10%,-7.58%,-12.19%,-13.35%,0.31,0.18,225,225,11,0.03,50,200
0291,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$1939,True,0.41%,-24.20%,0.02,14.47,188,45.21%,0.24%,9.23%,7.18%,108.60,58.73,1.03,11.86%,0.12,92.08%,115.67%,92.56%,120.05%,18.04%,5.68%,0.01%,0.00%,0.00%,-24.20%,-22.37%,-7.28%,-12.98%,-14.25%,0.03,0.02,225,225,11,0.02,50,200
0292,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$32656,True,4.01%,-22.12%,0.18,12.64,185,47.03%,1.81%,11.36%,6.67%,112.41,56.85,1.48,11.57%,0.58,91.87%,118.10%,92.36%,120.82%,46.85%,13.66%,5.50%,0.00%,0.00%,-22.12%,-17.79%,-10.65%,-10.88%,-12.27%,0.37,0.24,200,225,11,0.02,50,200
0293,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$48852,True,5.82%,-18.98%,0.31,7.45,199,48.24%,2.23%,11.38%,6.30%,104.68,52.70,1.66,11.38%,0.80,92.71%,117.07%,93.20%,120.15%,49.01%,14.22%,6.67%,0.00%,0.00%,-18.98%,-15.24%,-10.54%,-6.03%,-6.01%,0.97,0.39,175,225,9,0.02,50,200
0294,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$38316,True,4.56%,-26.12%,0.17,13.97,185,45.41%,2.23%,16.55%,9.68%,118.10,53.11,1.32,15.54%,0.55,93.88%,118.06%,94.25%,120.98%,27.31%,8.38%,1.36%,0.00%,0.00%,-26.12%,-25.96%,-23.69%,-11.78%,-12.60%,0.39,0.18,175,225,9,0.03,50,200
0295,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$38316,True,4.56%,-26.12%,0.17,13.97,185,45.41%,2.23%,16.55%,9.68%,118.10,53.11,1.32,15.54%,0.55,93.88%,118.06%,94.25%,120.98%,27.31%,8.38%,1.36%,0.00%,0.00%,-26.12%,-25.96%,-23.69%,-11.78%,-12.60%,0.39,0.18,175,200,9,0.03,50,200
0296,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$52580,True,6.12%,-15.90%,0.38,7.57,215,46.05%,2.20%,10.38%,4.77%,104.34,40.74,1.76,8.25%,1.14,87.01%,116.40%,87.54%,119.61%,33.39%,10.08%,3.40%,0.00%,0.00%,-15.90%,-15.39%,-7.31%,-5.57%,-3.91%,1.10,0.48,175,250,9,0.015,50,200
0297,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$49052,True,5.78%,-14.13%,0.41,6.69,217,46.08%,2.03%,9.28%,4.16%,103.73,38.73,1.77,8.20%,1.08,85.84%,116.01%,86.35%,119.16%,19.40%,6.09%,2.24%,0.00%,0.00%,-14.13%,-14.10%,-11.03%,-5.02%,-3.34%,1.15,0.44,175,250,12,0.015,50,200
