Test,Name,Dates,Periods,NetProfit,Comp,ROR,MaxDD,MAR,UI,Trades,PctWins,Expectancy,AvgWin,AvgLoss,WinLen,LossLen,ProfitFactor,Volatility,Sortino,AvgExp,MaxExp,AvgUse,MaxUse,ROR1y,ROR3y,ROR5y,ROR10y,ROR15y,MaxDD1,MaxDD2,MaxDD3,AvgDD,MedDD,AvgMAR,ClusterMAR,newStrat_LongTermLookback,newStrat_OneYearLookback,newStrat_atrLength,newStrat_atrTresh,newStrat_rankMA50,newStrat_rankMA200
0221,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$58815671,True,27.97%,-47.41%,0.59,18.13,304,52.63%,34.73%,82.20%,18.01%,261.13,93.23,2.61,24.37%,1.77,101.45%,135.43%,101.49%,158.40%,84.29%,22.60%,9.59%,18.22%,11.80%,-47.41%,-42.34%,-41.51%,-13.50%,-10.87%,2.07,0.64,250,225,8,0.045,47,165
0220,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$58815671,True,27.97%,-47.41%,0.59,18.13,304,52.63%,34.73%,82.20%,18.01%,261.13,93.23,2.61,24.37%,1.77,101.45%,135.43%,101.49%,158.40%,84.29%,22.60%,9.59%,18.22%,11.80%,-47.41%,-42.34%,-41.51%,-13.50%,-10.87%,2.07,0.64,250,225,8,0.045,42,165
0219,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$71544075,True,28.94%,-40.46%,0.72,15.71,302,51.66%,35.26%,83.06%,15.82%,258.21,97.93,2.81,23.14%,1.91,100.22%,136.51%,100.27%,154.44%,63.18%,17.73%,9.42%,17.39%,11.28%,-40.46%,-39.38%,-37.69%,-11.47%,-8.54%,2.52,0.74,250,225,8,0.04,42,165
0218,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$71544075,True,28.94%,-40.46%,0.72,15.71,302,51.66%,35.26%,83.06%,15.82%,258.21,97.93,2.81,23.14%,1.91,100.22%,136.51%,100.27%,154.44%,63.18%,17.73%,9.42%,17.39%,11.28%,-40.46%,-39.38%,-37.69%,-11.47%,-8.54%,2.52,0.74,250,225,8,0.04,37,195
0217,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$27776805,True,24.20%,-48.01%,0.50,15.23,357,52.10%,20.41%,52.08%,14.04%,211.49,79.84,2.79,20.09%,1.81,98.32%,134.91%,98.38%,144.29%,71.69%,19.74%,15.25%,18.74%,12.13%,-48.01%,-39.48%,-32.15%,-10.66%,-7.58%,2.27,0.61,200,225,11,0.04,37,220
0216,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32698643,True,24.98%,-45.89%,0.54,14.15,361,52.63%,20.58%,51.94%,14.27%,210.05,77.51,2.87,20.15%,1.88,98.77%,132.40%,98.83%,143.69%,83.40%,22.41%,16.53%,18.40%,11.92%,-45.89%,-35.70%,-30.54%,-10.03%,-7.33%,2.49,0.67,200,225,9,0.04,42,220
0215,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32698643,True,24.98%,-45.89%,0.54,14.15,361,52.63%,20.58%,51.94%,14.27%,210.05,77.51,2.87,20.15%,1.88,98.77%,132.40%,98.83%,143.69%,83.40%,22.41%,16.53%,18.40%,11.92%,-45.89%,-35.70%,-30.54%,-10.03%,-7.33%,2.49,0.67,200,225,9,0.04,42,155
0214,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$64615150,True,28.29%,-58.34%,0.48,19.2,372,49.19%,22.58%,62.01%,15.59%,210.43,75.48,2.82,23.88%,1.77,100.64%,133.77%,100.68%,162.58%,88.05%,23.43%,18.39%,23.11%,14.87%,-58.34%,-41.83%,-35.54%,-14.53%,-11.97%,1.95,0.63,200,225,9,0.05,42,155
0213,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$64615150,True,28.29%,-58.34%,0.48,19.2,372,49.19%,22.58%,62.01%,15.59%,210.43,75.48,2.82,23.88%,1.77,100.64%,133.77%,100.68%,162.58%,88.05%,23.43%,18.39%,23.11%,14.87%,-58.34%,-41.83%,-35.54%,-14.53%,-11.97%,1.95,0.63,200,225,9,0.05,42,230
0212,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$50539400,True,27.09%,-37.75%,0.72,15.41,380,49.47%,22.04%,60.60%,15.71%,210.05,73.19,2.25,23.01%,1.78,100.96%,146.61%,101.02%,152.80%,62.38%,17.54%,18.58%,22.90%,14.74%,-37.75%,-33.51%,-32.91%,-11.86%,-10.24%,2.28,0.78,200,225,9,0.045,57,230
0211,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$50539400,True,27.09%,-37.75%,0.72,15.41,380,49.47%,22.04%,60.60%,15.71%,210.05,73.19,2.25,23.01%,1.78,100.96%,146.61%,101.02%,152.80%,62.38%,17.54%,18.58%,22.90%,14.74%,-37.75%,-33.51%,-32.91%,-11.86%,-10.24%,2.28,0.78,200,200,9,0.045,57,230
0210,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$35007455,True,25.31%,-35.93%,0.70,14.29,372,50.81%,20.26%,54.40%,14.99%,208.03,73.20,2.27,21.47%,1.78,98.73%,129.73%,98.79%,144.22%,59.38%,16.81%,7.62%,17.00%,11.03%,-35.93%,-33.28%,-32.12%,-10.94%,-9.19%,2.31,0.75,200,175,10,0.045,62,215
0209,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$43769384,True,26.39%,-42.87%,0.62,16.77,370,48.38%,21.24%,60.48%,15.53%,214.85,75.82,2.54,23.63%,1.69,101.08%,140.60%,101.12%,153.92%,66.81%,18.60%,15.68%,22.75%,14.64%,-42.87%,-41.73%,-35.52%,-13.01%,-11.47%,2.03,0.66,200,175,10,0.05,62,215
0208,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$43769384,True,26.39%,-42.87%,0.62,16.77,370,48.38%,21.24%,60.48%,15.53%,214.85,75.82,2.54,23.63%,1.69,101.08%,140.60%,101.12%,153.92%,66.81%,18.60%,15.68%,22.75%,14.64%,-42.87%,-41.73%,-35.52%,-13.01%,-11.47%,2.03,0.66,200,175,10,0.05,62,205
0207,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$64966074,True,28.32%,-42.39%,0.67,17.45,372,47.85%,23.43%,65.97%,15.60%,215.08,75.52,2.86,24.48%,1.75,101.19%,142.68%,101.23%,153.33%,79.25%,21.47%,25.28%,28.59%,18.25%,-42.39%,-41.76%,-35.53%,-13.60%,-11.64%,2.08,0.71,200,175,11,0.05,62,205
0206,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2816891,True,13.88%,-29.09%,0.48,9.73,490,46.33%,8.33%,24.56%,5.68%,167.95,46.98,2.81,10.61%,2.05,90.91%,130.11%,91.15%,133.53%,28.64%,8.76%,6.92%,6.72%,4.43%,-29.09%,-21.02%,-20.28%,-6.79%,-4.61%,2.04,0.59,200,175,12,0.015,62,205
0205,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2845820,True,13.92%,-29.42%,0.47,10.21,493,45.84%,8.43%,25.37%,5.91%,169.20,46.07,2.49,10.64%,2.05,91.38%,124.80%,91.62%,128.52%,21.17%,6.61%,6.36%,5.94%,3.92%,-29.42%,-22.58%,-19.32%,-7.04%,-4.58%,1.98,0.59,200,175,11,0.015,62,240
0204,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2845820,True,13.92%,-29.42%,0.47,10.21,493,45.84%,8.43%,25.37%,5.91%,169.20,46.07,2.49,10.64%,2.05,91.38%,124.80%,91.62%,128.52%,21.17%,6.61%,6.36%,5.94%,3.92%,-29.42%,-22.58%,-19.32%,-7.04%,-4.58%,1.98,0.59,200,200,11,0.015,62,175
0203,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2258552,True,12.95%,-29.32%,0.44,11.48,468,45.09%,8.21%,25.78%,6.22%,185.17,50.93,2.42,10.96%,1.83,91.48%,124.89%,91.71%,128.41%,13.30%,4.25%,4.20%,4.11%,2.72%,-29.32%,-26.97%,-19.94%,-8.14%,-5.44%,1.59,0.51,225,200,11,0.015,62,175
0202,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32953764,True,25.01%,-42.32%,0.59,12.37,342,51.46%,24.06%,57.92%,11.84%,238.81,64.23,3.34,15.81%,2.36,96.17%,132.09%,96.29%,132.60%,74.44%,20.38%,17.09%,14.73%,9.59%,-42.32%,-25.51%,-23.06%,-8.17%,-5.07%,3.06,0.83,225,200,11,0.025,62,175
0201,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32095080,True,24.89%,-40.16%,0.62,14.99,326,47.85%,24.73%,67.31%,14.35%,256.31,78.38,2.71,19.28%,1.96,98.86%,139.63%,98.93%,150.56%,57.11%,16.25%,14.65%,20.16%,13.02%,-40.16%,-35.65%,-29.43%,-10.83%,-7.66%,2.30,0.71,225,200,11,0.035,62,175
0200,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32095080,True,24.89%,-40.16%,0.62,14.99,326,47.85%,24.73%,67.31%,14.35%,256.31,78.38,2.71,19.28%,1.96,98.86%,139.63%,98.93%,150.56%,57.11%,16.25%,14.65%,20.16%,13.02%,-40.16%,-35.65%,-29.43%,-10.83%,-7.66%,2.30,0.71,225,175,11,0.035,62,175
0199,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$22896554,True,23.29%,-52.46%,0.44,15.65,334,47.31%,22.50%,64.39%,15.10%,248.85,85.21,2.03,20.78%,1.74,100.04%,136.25%,100.09%,148.25%,22.47%,6.99%,5.22%,14.53%,9.47%,-52.46%,-39.54%,-31.46%,-11.11%,-7.73%,2.10,0.57,225,175,10,0.04,62,160
0198,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$22896554,True,23.29%,-52.46%,0.44,15.65,334,47.31%,22.50%,64.39%,15.10%,248.85,85.21,2.03,20.78%,1.74,100.04%,136.25%,100.09%,148.25%,22.47%,6.99%,5.22%,14.53%,9.47%,-52.46%,-39.54%,-31.46%,-11.11%,-7.73%,2.10,0.57,225,175,10,0.04,57,150
0197,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$1578960,True,11.48%,-28.38%,0.40,10.65,456,46.93%,7.46%,23.49%,6.71%,182.41,52.12,2.26,10.67%,1.68,90.53%,124.03%,90.76%,127.50%,18.46%,5.81%,5.75%,4.57%,3.02%,-28.38%,-25.00%,-16.54%,-7.66%,-5.52%,1.50,0.49,225,175,10,0.015,57,150
0196,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$1578960,True,11.48%,-28.38%,0.40,10.65,456,46.93%,7.46%,23.49%,6.71%,182.41,52.12,2.26,10.67%,1.68,90.53%,124.03%,90.76%,127.50%,18.46%,5.81%,5.75%,4.57%,3.02%,-28.38%,-25.00%,-16.54%,-7.66%,-5.52%,1.50,0.49,225,175,10,0.015,57,240
0195,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$27968101,True,24.24%,-36.96%,0.66,13.6,344,50.58%,22.07%,60.62%,17.39%,233.94,83.78,2.05,22.92%,1.65,101.01%,136.74%,101.07%,154.58%,25.11%,7.75%,7.98%,16.20%,10.53%,-36.96%,-36.09%,-32.00%,-10.40%,-8.83%,2.33,0.69,225,175,8,0.045,57,245
0194,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$29503777,True,24.48%,-39.53%,0.62,12.07,346,50.00%,23.23%,58.33%,11.87%,237.87,66.38,2.72,15.88%,2.31,96.23%,128.47%,96.34%,132.10%,53.15%,15.27%,13.22%,13.55%,8.84%,-39.53%,-25.46%,-24.95%,-8.28%,-5.64%,2.96,0.82,225,175,8,0.025,57,245
0193,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32046677,True,24.88%,-24.45%,1.02,9.59,420,53.57%,18.55%,43.52%,10.25%,185.05,55.14,2.71,14.66%,2.58,95.20%,120.06%,95.33%,126.12%,39.17%,11.65%,11.71%,16.99%,11.03%,-24.45%,-22.79%,-21.50%,-6.74%,-4.22%,3.69,1.09,175,250,11,0.025,57,245
0192,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$28465002,True,24.31%,-31.64%,0.77,11.09,378,48.94%,20.11%,52.37%,10.81%,212.80,64.28,3.13,15.40%,2.39,95.94%,126.96%,96.06%,135.09%,86.95%,23.19%,16.60%,16.60%,10.78%,-31.64%,-25.33%,-24.93%,-7.72%,-4.83%,3.15,0.89,200,250,11,0.025,57,245
0191,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$13115931,True,20.68%,-34.66%,0.60,10.57,399,51.88%,16.52%,39.31%,8.05%,199.42,55.48,2.77,13.35%,2.33,93.56%,129.18%,93.73%,137.71%,33.11%,10.00%,6.89%,8.30%,5.46%,-34.66%,-22.59%,-22.51%,-7.09%,-4.48%,2.92,0.78,200,250,11,0.02,57,245
0190,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$13115931,True,20.68%,-34.66%,0.60,10.57,399,51.88%,16.52%,39.31%,8.05%,199.42,55.48,2.77,13.35%,2.33,93.56%,129.18%,93.73%,137.71%,33.11%,10.00%,6.89%,8.30%,5.46%,-34.66%,-22.59%,-22.51%,-7.09%,-4.48%,2.92,0.78,200,250,11,0.02,52,230
0189,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$13115931,True,20.68%,-34.66%,0.60,10.57,399,51.88%,16.52%,39.31%,8.05%,199.42,55.48,2.77,13.35%,2.33,93.56%,129.18%,93.73%,137.71%,33.11%,10.00%,6.89%,8.30%,5.46%,-34.66%,-22.59%,-22.51%,-7.09%,-4.48%,2.92,0.78,200,250,11,0.02,52,210
0188,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$14527510,True,21.16%,-44.10%,0.48,16.96,355,47.32%,18.94%,58.51%,16.60%,233.44,83.92,1.58,22.75%,1.47,99.50%,134.58%,99.55%,152.92%,-2.70%,-0.91%,-1.88%,7.38%,4.86%,-44.10%,-38.95%,-37.63%,-13.20%,-11.81%,1.60,0.53,225,250,11,0.045,52,210
0187,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$14527510,True,21.16%,-44.10%,0.48,16.96,355,47.32%,18.94%,58.51%,16.60%,233.44,83.92,1.58,22.75%,1.47,99.50%,134.58%,99.55%,152.92%,-2.70%,-0.91%,-1.88%,7.38%,4.86%,-44.10%,-38.95%,-37.63%,-13.20%,-11.81%,1.60,0.53,225,250,11,0.045,52,165
0186,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$57501235,True,27.86%,-47.55%,0.59,18.77,310,51.94%,34.21%,82.51%,17.97%,262.35,88.70,2.21,24.24%,1.77,102.27%,135.32%,102.31%,162.52%,57.23%,16.28%,6.51%,15.66%,10.18%,-47.55%,-45.82%,-42.15%,-14.11%,-11.76%,1.97,0.62,250,250,11,0.045,52,240
0185,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$57501235,True,27.86%,-47.55%,0.59,18.77,310,51.94%,34.21%,82.51%,17.97%,262.35,88.70,2.21,24.24%,1.77,102.27%,135.32%,102.31%,162.52%,57.23%,16.28%,6.51%,15.66%,10.18%,-47.55%,-45.82%,-42.15%,-14.11%,-11.76%,1.97,0.62,250,150,11,0.045,52,240
0184,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$108079332,True,30.83%,-48.42%,0.64,16.97,482,46.89%,19.70%,58.75%,14.77%,173.38,54.57,2.32,24.68%,1.85,99.80%,149.18%,99.84%,157.66%,66.69%,18.57%,24.57%,30.89%,19.66%,-48.42%,-42.57%,-36.01%,-13.02%,-11.50%,2.37,0.73,150,150,11,0.05,47,240
0183,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$108079332,True,30.83%,-48.42%,0.64,16.97,482,46.89%,19.70%,58.75%,14.77%,173.38,54.57,2.32,24.68%,1.85,99.80%,149.18%,99.84%,157.66%,66.69%,18.57%,24.57%,30.89%,19.66%,-48.42%,-42.57%,-36.01%,-13.02%,-11.50%,2.37,0.73,150,150,11,0.05,37,240
0182,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$52194474,True,27.25%,-42.08%,0.65,15.11,413,49.39%,18.77%,53.59%,15.22%,191.42,68.53,2.64,23.30%,1.76,100.38%,134.48%,100.42%,138.74%,77.27%,21.03%,21.74%,25.99%,16.65%,-42.08%,-41.83%,-38.43%,-11.67%,-10.34%,2.34,0.67,175,150,11,0.05,37,240
0181,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$27180642,True,24.09%,-32.52%,0.74,11.94,427,51.52%,17.45%,43.25%,9.98%,182.70,54.59,2.69,14.62%,2.49,94.34%,126.38%,94.48%,136.82%,48.12%,13.99%,13.09%,18.39%,11.91%,-32.52%,-24.62%,-24.53%,-8.19%,-5.18%,2.94,0.88,175,200,8,0.025,37,170
0180,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32933376,True,25.01%,-32.64%,0.77,12.14,423,52.01%,18.47%,44.63%,9.89%,184.73,54.99,2.66,14.58%,2.59,94.42%,122.67%,94.56%,131.16%,45.97%,13.44%,13.43%,18.05%,11.70%,-32.64%,-24.36%,-24.32%,-8.34%,-5.02%,3.00,0.92,175,200,9,0.025,50,170
0179,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32933376,True,25.01%,-32.64%,0.77,12.14,423,52.01%,18.47%,44.63%,9.89%,184.73,54.99,2.66,14.58%,2.59,94.42%,122.67%,94.56%,131.16%,45.97%,13.44%,13.43%,18.05%,11.70%,-32.64%,-24.36%,-24.32%,-8.34%,-5.02%,3.00,0.92,175,200,9,0.025,37,170
0178,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32933376,True,25.01%,-32.64%,0.77,12.14,423,52.01%,18.47%,44.63%,9.89%,184.73,54.99,2.66,14.58%,2.59,94.42%,122.67%,94.56%,131.16%,45.97%,13.44%,13.43%,18.05%,11.70%,-32.64%,-24.36%,-24.32%,-8.34%,-5.02%,3.00,0.92,175,200,9,0.025,37,185
0177,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$4872212,True,16.24%,-31.68%,0.51,9.87,537,46.18%,9.49%,27.38%,5.86%,156.94,41.09,2.25,11.25%,2.22,90.27%,124.82%,90.51%,130.00%,19.93%,6.24%,3.90%,4.46%,2.95%,-31.68%,-22.34%,-16.62%,-6.56%,-4.22%,2.48,0.69,175,200,9,0.015,57,185
0176,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$40086538,True,26.10%,-46.21%,0.56,19.48,310,50.97%,31.46%,80.36%,19.37%,253.22,97.55,2.06,25.59%,1.60,102.19%,146.12%,102.23%,169.46%,57.13%,16.26%,6.23%,16.41%,10.66%,-46.21%,-46.16%,-45.67%,-15.05%,-13.27%,1.73,0.57,250,250,9,0.05,57,185
0175,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$67832352,True,28.68%,-40.46%,0.71,15.12,301,51.50%,34.89%,82.56%,15.72%,260.34,96.80,3.04,23.12%,1.89,100.37%,143.05%,100.42%,154.44%,60.84%,17.16%,13.70%,18.69%,12.10%,-40.46%,-39.38%,-37.98%,-10.95%,-8.12%,2.62,0.73,250,250,9,0.04,57,185
0174,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$107635785,True,30.99%,-45.53%,0.68,15.61,289,55.36%,38.58%,82.30%,15.65%,263.64,97.36,3.37,22.56%,2.04,99.86%,137.23%,99.90%,154.56%,69.25%,19.17%,14.32%,20.63%,13.32%,-45.53%,-40.28%,-37.28%,-11.15%,-8.08%,2.78,0.76,250,250,12,0.04,57,185
0173,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$107635785,True,30.99%,-45.53%,0.68,15.61,289,55.36%,38.58%,82.30%,15.65%,263.64,97.36,3.37,22.56%,2.04,99.86%,137.23%,99.90%,154.56%,69.25%,19.17%,14.32%,20.63%,13.32%,-45.53%,-40.28%,-37.28%,-11.15%,-8.08%,2.78,0.76,250,175,12,0.04,57,185
0172,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$76699008,True,29.29%,-45.58%,0.64,16.34,304,52.30%,34.17%,79.36%,15.38%,254.92,99.09,3.02,23.56%,1.87,100.44%,144.99%,100.49%,161.24%,58.38%,16.57%,13.35%,18.93%,12.25%,-45.58%,-41.92%,-38.95%,-11.83%,-8.63%,2.48,0.69,250,175,10,0.04,42,185
0171,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$76699008,True,29.29%,-45.58%,0.64,16.34,304,52.30%,34.17%,79.36%,15.38%,254.92,99.09,3.02,23.56%,1.87,100.44%,144.99%,100.49%,161.24%,58.38%,16.57%,13.35%,18.93%,12.25%,-45.58%,-41.92%,-38.95%,-11.83%,-8.63%,2.48,0.69,250,250,10,0.04,42,185
0170,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$86714649,True,29.90%,-46.40%,0.64,15.78,295,53.90%,36.60%,81.17%,15.50%,257.96,100.39,3.07,22.98%,1.95,100.28%,137.23%,100.32%,157.26%,58.69%,16.64%,13.39%,19.08%,12.35%,-46.40%,-40.28%,-37.40%,-11.28%,-8.06%,2.65,0.72,250,175,11,0.04,42,185
0169,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$27776805,True,24.20%,-48.01%,0.50,15.23,357,52.10%,20.41%,52.08%,14.04%,211.49,79.84,2.79,20.09%,1.81,98.32%,134.91%,98.38%,144.29%,71.69%,19.74%,15.25%,18.74%,12.13%,-48.01%,-39.48%,-32.15%,-10.66%,-7.58%,2.27,0.61,200,175,11,0.04,42,185
0168,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$27776805,True,24.20%,-48.01%,0.50,15.23,357,52.10%,20.41%,52.08%,14.04%,211.49,79.84,2.79,20.09%,1.81,98.32%,134.91%,98.38%,144.29%,71.69%,19.74%,15.25%,18.74%,12.13%,-48.01%,-39.48%,-32.15%,-10.66%,-7.58%,2.27,0.61,200,175,11,0.04,37,185
0167,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$29691223,True,24.52%,-47.10%,0.52,15.03,359,52.09%,20.56%,52.41%,14.07%,210.48,78.17,2.49,20.14%,1.83,98.49%,134.79%,98.55%,144.88%,49.63%,14.38%,11.45%,17.14%,11.12%,-47.10%,-39.49%,-31.70%,-10.56%,-7.54%,2.32,0.62,200,175,12,0.04,37,185
0166,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$11559460,True,20.10%,-35.67%,0.56,10.79,404,50.99%,15.71%,38.67%,8.17%,198.06,56.17,2.71,13.44%,2.27,93.65%,129.18%,93.81%,137.62%,33.46%,10.10%,6.67%,8.02%,5.28%,-35.67%,-22.59%,-22.49%,-7.27%,-4.74%,2.76,0.75,200,200,12,0.02,37,185
0165,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$9256301,True,19.09%,-31.18%,0.61,10.99,371,53.64%,16.62%,38.60%,8.81%,208.79,62.42,2.70,12.37%,2.34,92.52%,125.59%,92.68%,131.15%,37.80%,11.28%,6.91%,7.70%,5.07%,-31.18%,-31.04%,-19.25%,-7.33%,-3.73%,2.61,0.70,225,200,11,0.02,37,185
0164,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$9384786,True,19.21%,-32.71%,0.59,10.72,335,54.33%,18.89%,41.99%,8.60%,234.36,72.63,2.66,12.95%,2.22,92.95%,130.13%,93.09%,136.30%,32.54%,9.85%,3.83%,6.41%,4.23%,-32.71%,-23.26%,-22.26%,-7.56%,-4.93%,2.54,0.74,250,150,11,0.02,37,185
0163,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$9729842,True,19.38%,-42.60%,0.45,12.74,333,55.26%,19.03%,42.12%,9.48%,233.72,70.50,2.35,13.16%,2.15,92.57%,125.99%,92.71%,132.01%,32.78%,9.91%,3.74%,4.68%,3.09%,-42.60%,-24.60%,-20.21%,-8.46%,-5.10%,2.29,0.67,250,225,9,0.02,52,185
0162,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$9729842,True,19.38%,-42.60%,0.45,12.74,333,55.26%,19.03%,42.12%,9.48%,233.72,70.50,2.35,13.16%,2.15,92.57%,125.99%,92.71%,132.01%,32.78%,9.91%,3.74%,4.68%,3.09%,-42.60%,-24.60%,-20.21%,-8.46%,-5.10%,2.29,0.67,250,225,9,0.02,52,165
0161,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$9384786,True,19.21%,-32.71%,0.59,10.72,335,54.33%,18.89%,41.99%,8.60%,234.36,72.63,2.66,12.95%,2.22,92.95%,130.13%,93.09%,136.30%,32.54%,9.85%,3.83%,6.41%,4.23%,-32.71%,-23.26%,-22.26%,-7.56%,-4.93%,2.54,0.74,250,225,11,0.02,57,215
0160,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$9384786,True,19.21%,-32.71%,0.59,10.72,335,54.33%,18.89%,41.99%,8.60%,234.36,72.63,2.66,12.95%,2.22,92.95%,130.13%,93.09%,136.30%,32.54%,9.85%,3.83%,6.41%,4.23%,-32.71%,-23.26%,-22.26%,-7.56%,-4.93%,2.54,0.74,250,225,11,0.02,50,215
0159,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$45381197,True,26.70%,-49.10%,0.54,19.88,302,50.66%,33.80%,85.10%,18.88%,262.26,96.26,2.08,24.64%,1.68,100.82%,141.73%,100.85%,169.46%,50.21%,14.53%,5.00%,15.93%,10.36%,-49.10%,-46.16%,-45.22%,-15.27%,-13.40%,1.75,0.57,250,200,11,0.05,62,215
0158,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$28559883,True,24.32%,-28.78%,0.85,8.71,505,50.89%,14.72%,35.60%,6.92%,161.17,44.73,3.01,12.97%,2.81,94.62%,130.93%,94.80%,136.46%,28.28%,8.65%,10.96%,12.69%,8.29%,-28.78%,-18.33%,-17.84%,-5.59%,-2.80%,4.35,1.12,150,200,11,0.02,62,245
0157,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$28559883,True,24.32%,-28.78%,0.85,8.71,505,50.89%,14.72%,35.60%,6.92%,161.17,44.73,3.01,12.97%,2.81,94.62%,130.93%,94.80%,136.46%,28.28%,8.65%,10.96%,12.69%,8.29%,-28.78%,-18.33%,-17.84%,-5.59%,-2.80%,4.35,1.12,150,200,11,0.02,62,170
0156,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$29190506,True,24.42%,-28.78%,0.85,8.7,508,50.79%,14.68%,35.89%,7.21%,158.44,46.37,2.69,13.00%,2.81,95.12%,130.93%,95.30%,136.46%,17.89%,5.64%,9.71%,12.58%,8.22%,-28.78%,-17.50%,-17.28%,-5.67%,-3.15%,4.31,1.15,150,200,10,0.02,62,170
0155,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$28417511,True,24.30%,-29.60%,0.82,9.38,508,50.59%,14.83%,36.43%,7.29%,159.42,45.74,2.44,13.15%,2.76,94.61%,130.17%,94.80%,135.90%,18.16%,5.72%,4.65%,11.75%,7.69%,-29.60%,-21.22%,-18.29%,-6.17%,-3.29%,3.94,1.05,150,200,9,0.02,62,175
0154,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$28417511,True,24.30%,-29.60%,0.82,9.38,508,50.59%,14.83%,36.43%,7.29%,159.42,45.74,2.44,13.15%,2.76,94.61%,130.17%,94.80%,135.90%,18.16%,5.72%,4.65%,11.75%,7.69%,-29.60%,-21.22%,-18.29%,-6.17%,-3.29%,3.94,1.05,150,150,9,0.02,62,175
